﻿DATA_YEAR,AGENCY_ID,INCIDENT_ID,NIBRS_MONTH_ID,CARGO_THEFT_FLAG,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_Month,INCIDENT_DAY,REPORT_DATE_FLAG,INCIDENT_HOUR,DATA_HOME,ORIG_FORMAT,DID
2018,1975,101373251,8344243,N,43395,6/15/2018,June,15,,0,C,F,28039362
2018,1920,97444867,7967148,N,43332,2/8/2018,February,8,,18,C,F,20232799
2018,1920,107937048,8621038,N,43556,12/13/2018,December,13,,6,C,F,40802753
2018,1920,96870316,7962058,N,43332,1/1/2018,January,1,,7,C,F,19167271
2018,1920,107987341,8623517,N,43556,11/9/2018,November,9,,23,C,F,40901081
2018,1920,107985463,8623517,N,43556,11/5/2018,November,5,R,13,C,F,40890076
2018,1920,107970984,8623517,N,43556,11/12/2018,November,12,,21,C,F,40890087
2018,1920,107985521,8621038,N,43556,12/28/2018,December,28,,15,C,F,40901189
2018,1920,107985532,8621038,N,43556,12/30/2018,December,30,,14,C,F,40901196
2018,1920,97439829,7962058,N,43332,1/1/2018,January,1,R,11,C,F,20224555
2018,1920,97445238,7967148,N,43332,2/9/2018,February,9,,20,C,F,20233584
2018,1920,97447677,7967148,N,43332,2/14/2018,February,14,R,11,C,F,20237014
2018,1920,97449627,7967148,N,43332,2/18/2018,February,18,,2,C,F,20240523
2018,1920,97451392,7967148,N,43332,2/21/2018,February,21,R,9,C,F,20243327
2018,1920,97451428,7967148,N,43332,2/21/2018,February,21,,11,C,F,20243386
2018,2113,100129888,8138261,N,43354,8/28/2018,August,28,,20,C,F,25489902
2018,2113,99674182,8138260,N,43341,7/24/2018,July,24,,18,C,F,24681372
2018,2113,107935654,8382301,N,43556,12/7/2018,December,7,,11,C,F,40815225
2018,2113,100129864,8138261,N,43354,8/20/2018,August,20,,16,C,F,25489878
2018,2113,100133716,8138261,N,43354,8/29/2018,August,29,,9,C,F,25490995
2018,1922,99683766,8132644,N,43341,6/15/2018,June,15,,14,C,F,24687939
2018,1922,99675910,8132644,N,43341,6/21/2018,June,21,,17,C,F,24687946
2018,1922,101381082,8344236,N,43395,9/15/2018,September,15,R,0,C,F,28038748
2018,1922,101381072,8138276,N,43395,7/22/2018,July,22,,19,C,F,28028674
2018,2093,107965163,8393291,N,43556,11/17/2018,November,17,,0,C,F,40856175
2018,2093,98759230,8047161,N,43332,4/11/2018,April,11,,11,C,F,22947408
2018,2093,100140304,8025336,N,43354,3/15/2018,March,15,,12,C,F,25504704
2018,2093,102082041,8393587,N,43455,10/25/2018,October,25,,19,C,F,29506909
2018,1860,96883315,7962128,N,43332,1/6/2018,January,6,R,,C,F,19194423
2018,1920,96872239,7962058,N,43332,1/9/2018,January,9,,7,C,F,19170054
2018,1920,96873389,7962058,N,43332,1/16/2018,January,16,,10,C,F,19171760
2018,1920,96874250,7962058,N,43332,1/22/2018,January,22,R,7,C,F,19173127
2018,1920,107931334,8382297,N,43556,10/20/2018,October,20,,15,C,F,40789596
2018,1920,97450393,7967148,N,43332,2/19/2018,February,19,,8,C,F,20241613
2018,1920,97450476,7967148,N,43332,2/19/2018,February,19,R,10,C,F,20241933
2018,1920,97453298,7967148,N,43332,2/27/2018,February,27,,4,C,F,20247132
2018,1920,96871951,7962058,N,43332,1/8/2018,January,8,,13,C,F,19169661
2018,1920,96872136,7962058,N,43332,1/9/2018,January,9,,1,C,F,19169909
2018,1920,96873614,7962058,N,43332,1/17/2018,January,17,,15,C,F,19172076
2018,1920,96873981,7962058,N,43332,1/19/2018,January,19,,1,C,F,19172601
2018,1920,96874716,7962058,N,43332,1/26/2018,January,26,R,10,C,F,19174018
2018,1920,97445427,7967148,N,43332,2/10/2018,February,10,,4,C,F,20233845
2018,1920,97445796,7967148,N,43332,2/11/2018,February,11,,8,C,F,20234351
2018,1920,97446650,7967148,N,43332,2/12/2018,February,12,,17,C,F,20235568
2018,1920,97447470,7967148,N,43332,2/14/2018,February,14,R,8,C,F,20236734
2018,1920,107970904,7967148,N,43556,2/15/2018,February,15,R,0,C,F,40889938
2018,1920,107970920,8045521,N,43556,4/11/2018,April,11,R,18,C,F,40889962
2018,1920,97453113,7967148,N,43332,2/26/2018,February,26,R,17,C,F,20246738
2018,1920,96871946,7962058,N,43332,1/8/2018,January,8,R,13,C,F,19169658
2018,1920,96872352,7962058,N,43332,1/10/2018,January,10,,8,C,F,19170253
2018,1920,96873877,7962058,N,43332,1/18/2018,January,18,,23,C,F,19172482
2018,2113,101355392,8046991,N,43395,5/31/2018,May,31,,5,C,F,28021126
2018,2113,101363029,8344217,N,43395,9/8/2018,September,8,,23,C,F,28017332
2018,2113,102059953,8344217,N,43455,9/2/2018,September,2,,8,C,F,29473616
2018,2113,102062243,8348430,N,43455,10/8/2018,October,8,,1,C,F,29476069
2018,2113,101355390,8138260,N,43395,7/3/2018,July,3,,4,C,F,28009357
2018,2113,101366557,8138261,N,43395,8/1/2018,August,1,,21,C,F,28021131
2018,2113,102066938,8348430,N,43455,10/11/2018,October,11,,12,C,F,29470536
2018,1860,107950347,8623532,N,43556,12/16/2018,December,16,R,0,C,F,40835309
2018,1860,97512778,7978473,N,43332,2/6/2018,February,6,R,,C,F,20358923
2018,1860,107950348,8623532,N,43556,12/26/2018,December,26,R,0,C,F,40835308
2018,1860,107996290,8393204,N,43556,11/12/2018,November,12,R,0,C,F,40906506
2018,1860,97512773,7978473,N,43332,2/4/2018,February,4,R,,C,F,20358903
2018,1860,97512784,7978473,N,43332,2/11/2018,February,11,R,,C,F,20358950
2018,1860,96883311,7962128,N,43332,1/8/2018,January,8,R,,C,F,19194428
2018,1860,97795601,8022968,N,43332,3/18/2018,March,18,R,,C,F,20854844
2018,1860,107950338,8623532,N,43556,12/12/2018,December,12,R,0,C,F,40835306
2018,1860,97795585,8022968,N,43332,3/23/2018,March,23,R,,C,F,20854839
2018,1860,98201425,8047068,N,43332,4/18/2018,April,18,R,,C,F,21719791
2018,1860,98201431,8047068,N,43332,4/16/2018,April,16,R,,C,F,21719767
2018,1860,98678316,8047068,N,43332,4/15/2018,April,15,R,,C,F,22786181
2018,1860,98678321,8047068,N,43332,4/19/2018,April,19,R,,C,F,22786230
2018,1860,98678322,8076077,N,43332,5/11/2018,May,11,R,,C,F,22786235
2018,1860,98678341,8076077,N,43332,5/21/2018,May,21,R,,C,F,22786272
2018,1860,113238098,8342829,N,43689,9/26/2018,September,26,R,0,C,F,50129912
2018,1860,113238122,8082981,N,43689,6/29/2018,June,29,R,0,C,F,50119789
2018,1860,113233303,8342829,N,43689,9/29/2018,September,29,R,0,C,F,50124457
2018,1860,99675574,8076077,N,43341,5/27/2018,May,27,R,0,C,F,24683215
2018,1860,100136048,8253240,N,43354,8/6/2018,August,6,R,0,C,F,25498706
2018,1860,99675576,8132638,N,43341,7/1/2018,July,1,R,0,C,F,24679301
2018,1860,99683457,8132638,N,43341,7/2/2018,July,2,R,0,C,F,24687388
2018,1860,100136062,8253240,N,43354,8/29/2018,August,29,R,0,C,F,25500423
2018,1860,100136050,8253240,N,43354,8/11/2018,August,11,R,0,C,F,25498715
2018,1860,100137783,8132638,N,43354,7/29/2018,July,29,R,0,C,F,25498700
2018,1860,99675585,8132638,N,43341,7/14/2018,July,14,R,0,C,F,24683222
2018,1860,99679061,8132638,N,43341,7/3/2018,July,3,,16,C,F,24679308
2018,1860,99683461,8132638,N,43341,7/30/2018,July,30,R,0,C,F,24687397
2018,1860,107958299,8623532,N,43556,12/1/2018,December,1,R,0,C,F,40837887
2018,1860,113233283,8393504,N,43689,10/8/2018,October,8,R,0,C,F,50129891
2018,1860,113238089,8132638,N,43689,7/3/2018,July,3,R,0,C,F,50129908
2018,1920,96871358,7962058,N,43332,1/5/2018,January,5,R,13,C,F,19168787
2018,1920,96873487,7962058,N,43332,1/16/2018,January,16,R,17,C,F,19171914
2018,1920,96874426,7962058,N,43332,1/24/2018,January,24,,5,C,F,19173487
2018,1920,96874828,7962058,N,43332,1/27/2018,January,27,,2,C,F,19174205
2018,1920,96874906,7962058,N,43332,1/29/2018,January,29,R,2,C,F,19174386
2018,1920,97802312,7967148,N,43332,2/2/2018,February,2,R,6,C,F,20867522
2018,1920,97802663,7967148,N,43332,2/25/2018,February,25,,15,C,F,20868245
2018,1920,97802760,7967148,N,43332,2/28/2018,February,28,,20,C,F,20868590
2018,1920,97804486,8023089,N,43332,3/9/2018,March,9,R,13,C,F,20871601
2018,1920,97804717,8023089,N,43332,3/11/2018,March,11,,3,C,F,20871956
2018,1920,97805652,8023089,N,43332,3/17/2018,March,17,R,13,C,F,20873502
2018,1920,97805913,8023089,N,43332,3/19/2018,March,19,R,8,C,F,20874004
2018,1920,97451379,7967148,N,43332,2/21/2018,February,21,R,9,C,F,20243278
2018,2113,102066898,8348430,N,43455,10/10/2018,October,10,,15,C,F,29476074
2018,2113,102066935,8348430,N,43455,10/24/2018,October,24,,16,C,F,29473539
2018,2113,102059841,8344217,N,43455,9/26/2018,September,26,,22,C,F,29476045
2018,2113,102059843,8348430,N,43455,10/6/2018,October,6,,3,C,F,29473493
2018,2113,101355419,8344217,N,43395,9/8/2018,September,8,,21,C,F,28009379
2018,2113,102062212,8046991,N,43455,5/30/2018,May,30,R,5,C,F,29465997
2018,2113,102066942,8344217,N,43455,9/27/2018,September,27,,0,C,F,29476118
2018,2113,102066946,8348430,N,43455,10/23/2018,October,23,,6,C,F,29476120
2018,1860,100137781,8132638,N,43354,7/30/2018,July,30,R,0,C,F,25500398
2018,1860,107958290,8342829,N,43556,9/4/2018,September,4,R,0,C,F,40835291
2018,1860,107952763,8623532,N,43556,12/31/2018,December,31,R,0,C,F,40837905
2018,1860,102061010,8342829,N,43455,9/30/2018,September,30,R,0,C,F,29478109
2018,1860,102063215,8393504,N,43455,10/28/2018,October,28,R,0,C,F,29482069
2018,1860,102061009,8082981,N,43455,6/8/2018,June,8,R,0,C,F,29478111
2018,1860,102068051,8393204,N,43455,11/27/2018,November,27,R,0,C,F,29482081
2018,1860,107950333,8623532,N,43556,12/18/2018,December,18,R,0,C,F,40837894
2018,1860,107950339,8623532,N,43556,12/22/2018,December,22,R,0,C,F,40824295
2018,1860,107950342,8623532,N,43556,12/15/2018,December,15,R,0,C,F,40835304
2018,2024,97522344,7979868,N,43332,2/17/2018,February,17,R,,C,F,20378548
2018,2024,98758682,8063597,N,43332,5/7/2018,May,7,R,,C,F,22945587
2018,2024,98867818,8083262,N,43332,6/13/2018,June,13,R,0,C,F,23192840
2018,2024,98758673,8063597,N,43332,5/1/2018,May,1,R,,C,F,22945580
2018,2024,98867809,8083262,N,43332,6/3/2018,June,3,R,0,C,F,23192835
2018,2024,100139955,8253272,N,43354,8/25/2018,August,25,R,0,C,F,25507449
2018,2024,99676663,8132653,N,43341,7/23/2018,July,23,R,0,C,F,24689214
2018,2024,107964753,8253272,N,43556,8/6/2018,August,6,R,0,C,F,40844036
2018,1920,97447060,7967148,N,43332,2/13/2018,February,13,R,8,C,F,20236166
2018,1920,97447133,7967148,N,43332,2/13/2018,February,13,R,13,C,F,20236276
2018,1920,96870639,7962058,N,43332,1/2/2018,January,2,R,12,C,F,19167722
2018,1920,96871145,7962058,N,43332,1/4/2018,January,4,,14,C,F,19168486
2018,1920,96871751,7962058,N,43332,1/7/2018,January,7,,23,C,F,19169372
2018,1920,96871852,7962058,N,43332,1/8/2018,January,8,R,9,C,F,19169518
2018,1920,96872415,7962058,N,43332,1/10/2018,January,10,,10,C,F,19170328
2018,1920,96870310,7962058,N,43332,1/1/2018,January,1,,3,C,F,19167270
2018,1920,97806193,8023089,N,43332,3/20/2018,March,20,,5,C,F,20874429
2018,1920,97806655,8023089,N,43332,3/22/2018,March,22,,13,C,F,20875124
2018,1920,96872375,7962058,N,43332,1/10/2018,January,10,,8,C,F,19170290
2018,1920,96872480,7962058,N,43332,1/10/2018,January,10,,12,C,F,19170446
2018,1920,96872759,7962058,N,43332,1/12/2018,January,12,R,4,C,F,19170829
2018,1920,96872789,7962058,N,43332,1/12/2018,January,12,R,12,C,F,19170901
2018,1920,96874886,7962058,N,43332,1/28/2018,January,28,,18,C,F,19174332
2018,1920,97448043,7967148,N,43332,2/15/2018,February,15,R,10,C,F,20237759
2018,1920,97803623,8023089,N,43332,3/2/2018,March,2,R,12,C,F,20869938
2018,1920,97804925,8023089,N,43332,3/12/2018,March,12,,10,C,F,20872273
2018,2113,102066996,8382300,N,43455,11/14/2018,November,14,,7,C,F,29476157
2018,2113,101355407,8344217,N,43395,9/6/2018,September,6,,19,C,F,28021164
2018,2113,107940372,8382301,N,43556,12/7/2018,December,7,,13,C,F,40810776
2018,2113,107940385,8382300,N,43556,11/19/2018,November,19,,6,C,F,40810789
2018,2113,107935667,8382301,N,43556,12/15/2018,December,15,,22,C,F,40820041
2018,2113,102062233,8348430,N,43455,10/2/2018,October,2,,19,C,F,29473487
2018,2113,102067030,8382300,N,43455,11/27/2018,November,27,,0,C,F,29473623
2018,2113,102062332,8382300,N,43455,11/17/2018,November,17,,12,C,F,29476173
2018,2024,100143194,8253272,N,43354,8/17/2018,August,17,R,0,C,F,25507445
2018,2024,102075655,8393250,N,43455,10/17/2018,October,17,R,0,C,F,29502396
2018,2024,101373674,8347077,N,43395,9/20/2018,September,20,R,0,C,F,28041385
2018,2024,102077401,8393250,N,43455,10/25/2018,October,25,R,0,C,F,29502397
2018,2024,102077391,8393250,N,43455,10/2/2018,October,2,R,0,C,F,29495757
2018,2024,102077398,8393250,N,43455,10/11/2018,October,11,R,0,C,F,29497706
2018,2078,97528999,7962069,N,43332,1/25/2018,January,25,,16,C,F,20390839
2018,2078,96881520,7962069,N,43332,1/21/2018,January,21,,1,C,F,19188690
2018,1920,97804669,8023089,N,43332,3/10/2018,March,10,,23,C,F,20871867
2018,1920,97805004,8023089,N,43332,3/13/2018,March,13,,4,C,F,20872457
2018,1920,96871149,7962058,N,43332,1/4/2018,January,4,,16,C,F,19168482
2018,1920,96874737,7962058,N,43332,1/26/2018,January,26,,13,C,F,19174031
2018,1920,96874865,7962058,N,43332,1/28/2018,January,28,,7,C,F,19174286
2018,1920,97440367,7962058,N,43332,1/30/2018,January,30,R,16,C,F,20225558
2018,1920,97805407,8023089,N,43332,3/16/2018,March,16,R,8,C,F,20873219
2018,1920,97803395,8023089,N,43332,3/1/2018,March,1,R,11,C,F,20869597
2018,1920,97804203,8023089,N,43332,3/7/2018,March,7,R,20,C,F,20871129
2018,1920,97804341,8023089,N,43332,3/8/2018,March,8,,23,C,F,20871395
2018,1920,97805668,8023089,N,43332,3/17/2018,March,17,R,17,C,F,20873630
2018,1920,97806450,8023089,N,43332,3/21/2018,March,21,,8,C,F,20874849
2018,1920,96870584,7962058,N,43332,1/2/2018,January,2,R,8,C,F,19167646
2018,1920,96871598,7962058,N,43332,1/6/2018,January,6,,18,C,F,19169126
2018,1920,96872408,7962058,N,43332,1/10/2018,January,10,R,14,C,F,19170336
2018,1920,96873605,7962058,N,43332,1/17/2018,January,17,,10,C,F,19172074
2018,1920,96874303,7962058,N,43332,1/22/2018,January,22,R,2,C,F,19173244
2018,2113,102066974,8382300,N,43455,11/5/2018,November,5,,20,C,F,29473568
2018,2113,102066923,8348430,N,43455,10/21/2018,October,21,,19,C,F,29470520
2018,2113,112714051,8344217,N,43662,9/29/2018,September,29,,16,C,F,49311306
2018,2113,107945410,8382300,N,43556,11/4/2018,November,4,,1,C,F,40819948
2018,2113,107945333,8382300,N,43556,11/27/2018,November,27,R,6,C,F,40810654
2018,2113,107969023,8138260,N,43556,7/16/2018,July,16,,16,C,F,40886203
2018,2113,109094632,8025179,N,43557,3/20/2018,March,20,R,10,C,F,42692474
2018,2078,98759159,8063908,N,43332,5/21/2018,May,21,,21,C,F,22947088
2018,2078,98759147,8063908,N,43332,5/9/2018,May,9,,9,C,F,22947065
2018,2078,98759145,8063908,N,43332,5/8/2018,May,8,,15,C,F,22947062
2018,1920,98689499,8062755,N,43332,5/2/2018,May,2,R,13,C,F,22813781
2018,1920,96874724,7962058,N,43332,1/26/2018,January,26,R,11,C,F,19174033
2018,1920,96873759,7962058,N,43332,1/18/2018,January,18,,12,C,F,19172313
2018,1920,96874128,7962058,N,43332,1/20/2018,January,20,R,12,C,F,19172902
2018,1920,96874728,7962058,N,43332,1/26/2018,January,26,R,12,C,F,19174035
2018,1920,97807590,8023089,N,43332,3/29/2018,March,29,R,12,C,F,20877240
2018,1920,97807713,8023089,N,43332,3/30/2018,March,30,,16,C,F,20877487
2018,1920,97803398,8023089,N,43332,3/1/2018,March,1,R,11,C,F,20869599
2018,1920,98693545,8062755,N,43332,5/12/2018,May,12,,21,C,F,22819763
2018,1920,97444957,7967148,N,43332,2/9/2018,February,9,,1,C,F,20232980
2018,2113,107982576,8344217,N,43556,9/1/2018,September,1,,11,C,F,40880146
2018,2113,112719899,8138260,N,43662,7/13/2018,July,13,,18,C,F,49305462
2018,2113,112714042,8066450,N,43662,6/20/2018,June,20,,15,C,F,49311284
2018,2113,112719927,8046991,N,43662,5/6/2018,May,6,,14,C,F,49291522
2018,1829,109097260,8621030,N,43557,12/31/2018,December,31,,6,C,F,42685643
2018,1829,109246546,8393192,N,43560,10/1/2018,October,1,,0,C,F,42974639
2018,1829,98125739,8022120,N,43332,3/11/2018,March,11,,19,C,F,21576444
2018,1829,112213493,8621030,N,43635,12/23/2018,December,23,,12,C,F,48454706
2018,1829,97506786,7977997,N,43332,2/16/2018,February,16,,20,C,F,20348095
2018,2078,99684697,8138295,N,43341,7/17/2018,July,17,,19,C,F,24691433
2018,2078,102077913,8393583,N,43455,10/4/2018,October,4,R,15,C,F,29498292
2018,1890,97513355,7961912,N,43332,2/14/2018,February,14,R,,C,F,20360157
2018,1890,98202024,8004506,N,43332,3/31/2018,March,31,R,,C,F,21721009
2018,1890,98202025,8025213,N,43332,4/22/2018,April,22,R,,C,F,21721021
2018,1890,98755417,8047075,N,43332,5/26/2018,May,26,R,,C,F,22936422
2018,1890,98832829,8025213,N,43332,4/11/2018,April,11,,0,C,F,23112928
2018,1890,98832890,8047075,N,43332,5/28/2018,May,28,R,0,C,F,23113065
2018,1920,97452706,7967148,N,43332,2/25/2018,February,25,,3,C,F,20246063
2018,1920,97452863,7967148,N,43332,2/25/2018,February,25,,2,C,F,20246352
2018,1920,97805699,8023089,N,43332,3/17/2018,March,17,R,14,C,F,20873690
2018,1920,97806163,8023089,N,43332,3/20/2018,March,20,R,13,C,F,20874391
2018,1920,96873567,7962058,N,43332,1/17/2018,January,17,R,8,C,F,19172042
2018,1920,97444075,7967148,N,43332,2/7/2018,February,7,,13,C,F,20231679
2018,1920,102049857,8347023,N,43455,9/21/2018,September,21,R,6,C,F,29459592
2018,1920,97802856,7962058,N,43332,1/7/2018,January,7,R,15,C,F,20868750
2018,1920,97802990,7962058,N,43332,1/26/2018,January,26,R,7,C,F,20869029
2018,1920,97803449,8023089,N,43332,3/1/2018,March,1,R,16,C,F,20869665
2018,1920,97803885,8023089,N,43332,3/4/2018,March,4,R,13,C,F,20870312
2018,1920,97804020,8023089,N,43332,3/6/2018,March,6,R,9,C,F,20870820
2018,1920,97804310,8023089,N,43332,3/8/2018,March,8,,9,C,F,20871336
2018,1920,97804411,8023089,N,43332,3/9/2018,March,9,,1,C,F,20871485
2018,1920,97804802,8023089,N,43332,3/11/2018,March,11,,21,C,F,20872086
2018,1920,97807066,8023089,N,43332,3/24/2018,March,24,,12,C,F,20875816
2018,1829,107927038,8622225,N,43556,11/23/2018,November,23,,3,C,F,40782914
2018,1829,97507109,7977997,N,43332,2/26/2018,February,26,,10,C,F,20348516
2018,1829,107978950,8622225,N,43556,11/9/2018,November,9,,10,C,F,40875095
2018,1829,96800934,7960402,N,43332,1/3/2018,January,3,,16,C,F,19016846
2018,1829,96801094,7960402,N,43332,1/8/2018,January,8,,10,C,F,19017074
2018,1829,107917586,8138262,N,43556,7/31/2018,July,31,,22,C,F,40782606
2018,1829,107922535,8344219,N,43556,9/3/2018,September,3,,8,C,F,40782703
2018,1829,96800945,7960402,N,43332,1/3/2018,January,3,,20,C,F,19016850
2018,1829,96801208,7960402,N,43332,1/12/2018,January,12,,7,C,F,19017224
2018,1829,107922500,8253234,N,43556,8/28/2018,August,28,,8,C,F,40777418
2018,1890,100136166,8137213,N,43354,8/21/2018,August,21,,0,C,F,25500644
2018,1890,107918939,8025213,N,43556,4/16/2018,April,16,,17,C,F,40785674
2018,1890,102063562,8347009,N,43455,10/28/2018,October,28,,0,C,F,29475909
2018,1890,113243562,8347009,N,43689,10/26/2018,October,26,,0,C,F,50120162
2018,2072,98758908,8025184,N,43332,4/8/2018,April,8,,10,C,F,22946450
2018,2009,97521794,7967153,N,43332,1/5/2018,January,5,,11,C,F,20377436
2018,2009,97838032,7967153,N,43332,1/6/2018,January,6,,17,C,F,20937375
2018,2009,98758262,7967153,N,43332,1/9/2018,January,9,,15,C,F,22944125
2018,2009,107964587,8342897,N,43556,9/6/2018,September,6,,10,C,F,40843839
2018,1920,96874999,7962058,N,43332,1/30/2018,January,30,,0,C,F,19174549
2018,1920,96875117,7962058,N,43332,1/31/2018,January,31,R,11,C,F,19174777
2018,1920,97807185,8023089,N,43332,3/26/2018,March,26,R,8,C,F,20876209
2018,1920,97807205,8023089,N,43332,3/26/2018,March,26,R,8,C,F,20876235
2018,1920,97449925,7967148,N,43332,2/18/2018,February,18,,7,C,F,20241041
2018,1920,97453083,7967148,N,43332,2/26/2018,February,26,R,8,C,F,20246695
2018,1920,96874268,7962058,N,43332,1/22/2018,January,22,,15,C,F,19173174
2018,1920,107930420,8076137,N,43556,6/27/2018,June,27,,18,C,F,40798230
2018,1920,107931170,8076137,N,43556,6/29/2018,June,29,,17,C,F,40789307
2018,1920,97442593,7967148,N,43332,2/4/2018,February,4,,16,C,F,20228955
2018,1920,97444064,7967148,N,43332,2/7/2018,February,7,R,14,C,F,20231647
2018,1920,107930594,8253233,N,43556,8/31/2018,August,31,R,16,C,F,40798506
2018,1920,97802697,7967148,N,43332,2/26/2018,February,26,,5,C,F,20868303
2018,1920,97802754,7967148,N,43332,2/28/2018,February,28,,15,C,F,20868532
2018,1920,97802865,7967148,N,43332,2/27/2018,February,27,,12,C,F,20868538
2018,1829,107922679,8622225,N,43556,11/27/2018,November,27,,13,C,F,40782927
2018,1829,97506995,7977997,N,43332,2/24/2018,February,24,,20,C,F,20348393
2018,1829,107926976,8622225,N,43556,11/5/2018,November,5,,12,C,F,40777542
2018,1829,97506197,7960402,N,43332,1/30/2018,January,30,,16,C,F,20347122
2018,1829,97506284,7977997,N,43332,2/3/2018,February,3,,14,C,F,20347278
2018,1829,97506323,7977997,N,43332,2/5/2018,February,5,,18,C,F,20347358
2018,1829,107927046,8622225,N,43556,11/26/2018,November,26,,17,C,F,40768863
2018,1829,107978912,8081836,N,43556,6/22/2018,June,22,,4,C,F,40864935
2018,1829,107974757,8344219,N,43556,9/4/2018,September,4,,8,C,F,40868197
2018,1829,107974770,8344219,N,43556,9/16/2018,September,16,,0,C,F,40875027
2018,2058,96883059,7903941,N,43332,1/9/2018,January,9,,20,C,F,19193586
2018,2058,96883054,7903941,N,43332,1/4/2018,January,4,,20,C,F,19193576
2018,2058,97523892,7979904,N,43332,3/10/2018,March,10,,13,C,F,20381727
2018,2058,97523942,7979904,N,43332,3/25/2018,March,25,,16,C,F,20381824
2018,2058,98758855,8047141,N,43332,5/15/2018,May,15,,10,C,F,22946202
2018,2058,98207697,8025320,N,43332,4/28/2018,April,28,,22,C,F,21731681
2018,2058,98758854,8047141,N,43332,5/13/2018,May,13,,8,C,F,22946203
2018,2058,113245072,8382376,N,43689,11/13/2018,November,13,,8,C,F,50137671
2018,2058,113234594,8025320,N,43689,4/25/2018,April,25,,0,C,F,50137688
2018,2058,113240112,7903941,N,43689,1/16/2018,January,16,,11,C,F,50137730
2018,2058,113240091,8047141,N,43689,5/13/2018,May,13,,10,C,F,50141908
2018,2058,113240096,8382376,N,43689,11/22/2018,November,22,,14,C,F,50132893
2018,2058,113245065,8047141,N,43689,5/4/2018,May,4,,6,C,F,50132845
2018,2058,113240077,7903941,N,43689,1/6/2018,January,6,,6,C,F,50137668
2018,2058,113245075,7979904,N,43689,3/12/2018,March,12,,17,C,F,50141892
2018,2058,113234593,8382376,N,43689,11/18/2018,November,18,R,14,C,F,50137684
2018,2058,113240098,8138293,N,43689,8/29/2018,August,29,R,0,C,F,50141919
2018,2058,113240103,7903941,N,43689,1/15/2018,January,15,,15,C,F,50132905
2018,2058,113234582,8382376,N,43689,11/12/2018,November,12,R,0,C,F,50132836
2018,2058,113245093,8025320,N,43689,4/27/2018,April,27,,20,C,F,50132902
2018,2058,113240143,8078238,N,43689,6/25/2018,June,25,,9,C,F,50141963
2018,2058,113240100,8047141,N,43689,5/18/2018,May,18,,11,C,F,50141924
2018,2058,113245095,8138293,N,43689,8/29/2018,August,29,R,13,C,F,50132907
2018,2058,113234618,8382376,N,43689,11/30/2018,November,30,R,10,C,F,50141937
2018,2058,113234592,8138293,N,43689,8/28/2018,August,28,R,20,C,F,50132873
2018,2058,113234585,7903941,N,43689,1/2/2018,January,2,,14,C,F,50132841
2018,2058,113245066,7979904,N,43689,3/10/2018,March,10,,10,C,F,50141875
2018,2058,113240102,8382376,N,43689,11/20/2018,November,20,R,16,C,F,50132904
2018,2058,113234580,8138293,N,43689,8/3/2018,August,3,,13,C,F,50141869
2018,2058,113240095,7903941,N,43689,1/10/2018,January,10,,18,C,F,50132891
2018,2058,99679992,8083265,N,43341,7/16/2018,July,16,,0,C,F,24684837
2018,1920,97807242,8023089,N,43332,3/26/2018,March,26,R,18,C,F,20876416
2018,1920,97807301,8023089,N,43332,3/27/2018,March,27,R,17,C,F,20876594
2018,1920,98145773,8045521,N,43332,4/3/2018,April,3,R,10,C,F,21616256
2018,1920,98146295,8045521,N,43332,4/5/2018,April,5,,23,C,F,21617168
2018,1920,96871901,7962058,N,43332,1/8/2018,January,8,,0,C,F,19169524
2018,1920,96873745,7962058,N,43332,1/18/2018,January,18,,5,C,F,19172285
2018,1920,96873848,7962058,N,43332,1/18/2018,January,18,R,12,C,F,19172428
2018,1920,96874634,7962058,N,43332,1/25/2018,January,25,,21,C,F,19173874
2018,1920,97804856,8023089,N,43332,3/12/2018,March,12,R,7,C,F,20872159
2018,1920,97806000,8023089,N,43332,3/19/2018,March,19,,21,C,F,20874129
2018,1920,97806365,8023089,N,43332,3/21/2018,March,21,R,9,C,F,20874711
2018,1920,97806447,8023089,N,43332,3/21/2018,March,21,R,13,C,F,20874831
2018,1829,107978896,7960402,N,43556,1/1/2018,January,1,,0,C,F,40864898
2018,1829,107967323,8081836,N,43556,6/23/2018,June,23,,9,C,F,40864933
2018,1829,97507117,7977997,N,43332,2/28/2018,February,28,,6,C,F,20348580
2018,1829,96801213,7960402,N,43332,1/10/2018,January,10,,18,C,F,19017153
2018,1829,96801474,7960402,N,43332,1/19/2018,January,19,,17,C,F,19017527
2018,1829,96801168,7960402,N,43332,1/10/2018,January,10,,21,C,F,19017135
2018,1829,96801130,7960402,N,43332,1/9/2018,January,9,,9,C,F,19017110
2018,1829,107926911,8344219,N,43556,9/21/2018,September,21,,21,C,F,40768781
2018,1829,107927029,8253234,N,43556,8/1/2018,August,1,,0,C,F,40777597
2018,1829,107922790,8621030,N,43556,12/13/2018,December,13,,12,C,F,40783081
2018,1829,97783058,8022120,N,43332,3/13/2018,March,13,,9,C,F,20828714
2018,1829,97782854,8022120,N,43332,3/3/2018,March,3,,20,C,F,20828403
2018,2058,102076009,8344258,N,43455,10/13/2018,October,13,R,20,C,F,29506359
2018,2058,102076014,8344258,N,43455,10/22/2018,October,22,R,9,C,F,29502912
